edge_uid,activity_type,hour,total_trip_count,forward_trip_count,reverse_trip_count,forward_people_count,reverse_people_count,forward_commute_trip_count,reverse_commute_trip_count,forward_leisure_trip_count,reverse_leisure_trip_count,forward_male_people_count,reverse_male_people_count,forward_female_people_count,reverse_female_people_count,forward_unspecified_people_count,reverse_unspecified_people_count,forward_18_34_people_count,reverse_18_34_people_count,forward_35_54_people_count,reverse_35_54_people_count,forward_55_64_people_count,reverse_55_64_people_count,forward_65_plus_people_count,reverse_65_plus_people_count,forward_average_speed_meters_per_second,reverse_average_speed_meters_per_second,osm_reference_id,ride_count,ebike_ride_count
411334646,"Ride,EBikeRide",2022-08-13T09,20,10,10,5,10,0,0,10,10,5,10,0,0,0,0,0,5,0,5,5,0,0,0,7.1,5.73,491212832,20,0
411334646,"Ride,EBikeRide",2022-10-26T19,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5.41,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-05-06T19,15,10,5,10,5,0,0,10,0,10,5,0,0,0,0,5,0,5,0,0,0,0,0,5.65,0.0,491212832,15,0
411334646,"Ride,EBikeRide",2022-07-14T13,5,5,5,5,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-11-27T14,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-06-30T14,10,5,5,5,5,0,0,5,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,7.72,0.0,491212832,10,0
411334646,"Ride,EBikeRide",2022-02-17T17,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-03-01T19,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-11-15T17,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-10-14T08,10,5,5,5,5,0,5,0,5,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,5.67,491212832,10,0
411334646,"Ride,EBikeRide",2022-08-04T19,30,25,10,25,10,5,0,20,5,20,10,5,0,0,0,10,5,10,5,0,0,0,0,1.83,6.48,491212832,35,0
411334646,"Ride,EBikeRide",2022-12-14T17,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5.11,0.0,491212832,5,0
