"Location","Year","Series","Series Code","Month","Permits"
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,5.0,2.0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,7.0,2.0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,9.0,2.0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,3.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,4.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,3.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,3.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,4.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,3.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,3.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,4.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,5.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,6.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,6.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,6.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,5.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,7.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,5.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,7.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,5.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,5.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,6.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,5.0
"FITCHBURG",2007,"Total Units",1.0,1.0,11.0
"FITCHBURG",2007,"Total Units",1.0,2.0,7.0
"FITCHBURG",2007,"Total Units",1.0,3.0,15.0
"FITCHBURG",2007,"Total Units",1.0,4.0,11.0
"FITCHBURG",2007,"Total Units",1.0,5.0,11.0
"FITCHBURG",2007,"Total Units",1.0,6.0,11.0
"FITCHBURG",2007,"Total Units",1.0,7.0,11.0
"FITCHBURG",2007,"Total Units",1.0,8.0,11.0
"FITCHBURG",2007,"Total Units",1.0,9.0,11.0
"FITCHBURG",2007,"Total Units",1.0,10.0,13.0
"FITCHBURG",2007,"Total Units",1.0,11.0,9.0
"FITCHBURG",2007,"Total Units",1.0,12.0,10.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,1.0,2.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,2.0,2.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,3.0,4.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,4.0,3.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,5.0,4.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,6.0,4.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,7.0,3.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,8.0,4.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,9.0,2.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,10.0,3.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,11.0,2.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,12.0,2.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,1.0,9.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,2.0,5.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,3.0,11.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,4.0,8.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,5.0,7.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,6.0,7.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,7.0,8.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,8.0,7.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,9.0,9.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,10.0,10.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,11.0,7.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,12.0,8.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,1.0,2.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,3.0,2.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,5.0,2.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,6.0,2.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,8.0,2.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,10.0,2.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,11.0,2.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,3.0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,3.0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,3.0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,4.0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,3.0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,3.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,7.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,6.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,5.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,5.0
"FITCHBURG",2008,"Total Units",1.0,1.0,9.0
"FITCHBURG",2008,"Total Units",1.0,2.0,2.0
"FITCHBURG",2008,"Total Units",1.0,3.0,1.0
"FITCHBURG",2008,"Total Units",1.0,4.0,8.0
"FITCHBURG",2008,"Total Units",1.0,5.0,13.0
"FITCHBURG",2008,"Total Units",1.0,6.0,7.0
"FITCHBURG",2008,"Total Units",1.0,7.0,12.0
"FITCHBURG",2008,"Total Units",1.0,8.0,12.0
"FITCHBURG",2008,"Total Units",1.0,9.0,7.0
"FITCHBURG",2008,"Total Units",1.0,10.0,12.0
"FITCHBURG",2008,"Total Units",1.0,11.0,6.0
"FITCHBURG",2008,"Total Units",1.0,12.0,1.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,1.0,1.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,2.0,2.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,3.0,1.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,4.0,3.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,5.0,3.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,6.0,2.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,7.0,2.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,8.0,1.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,9.0,2.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,10.0,2.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,11.0,1.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,12.0,1.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,1.0,8.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,2.0,0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,3.0,0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,4.0,5.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,5.0,10.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,6.0,5.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,7.0,10.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,8.0,11.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,9.0,5.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,10.0,10.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,11.0,5.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,12.0,0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,5.0,2.0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,7.0,2.0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,8.0,2.0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,10.0,2.0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,3.0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,3.0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,3.0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,3.0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,3.0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,5.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,5.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,5.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,5.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,5.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,6.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,5.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,5.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,5.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"FITCHBURG",2009,"Total Units",1.0,1.0,6.0
"FITCHBURG",2009,"Total Units",1.0,2.0,1.0
"FITCHBURG",2009,"Total Units",1.0,3.0,11.0
"FITCHBURG",2009,"Total Units",1.0,4.0,4.0
"FITCHBURG",2009,"Total Units",1.0,5.0,2.0
"FITCHBURG",2009,"Total Units",1.0,6.0,7.0
"FITCHBURG",2009,"Total Units",1.0,7.0,7.0
"FITCHBURG",2009,"Total Units",1.0,8.0,1.0
"FITCHBURG",2009,"Total Units",1.0,9.0,9.0
"FITCHBURG",2009,"Total Units",1.0,10.0,4.0
"FITCHBURG",2009,"Total Units",1.0,11.0,4.0
"FITCHBURG",2009,"Total Units",1.0,12.0,1.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,1.0,1.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,2.0,1.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,3.0,1.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,4.0,2.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,5.0,2.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,6.0,2.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,7.0,2.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,8.0,1.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,9.0,2.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,10.0,2.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,11.0,1.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,12.0,1.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,1.0,5.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,2.0,0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,3.0,10.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,4.0,2.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,5.0,0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,6.0,5.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,7.0,5.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,8.0,0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,9.0,7.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,10.0,2.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,11.0,3.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,12.0,0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,3.0,2.0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,4.0,2.0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,9.0,2.0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,10.0,2.0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,3.0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,3.0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,5.0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,5.0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,5.0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,5.0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,5.0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"FITCHBURG",2010,"Total Units",1.0,1.0,1.0
"FITCHBURG",2010,"Total Units",1.0,2.0,2.0
"FITCHBURG",2010,"Total Units",1.0,3.0,2.0
"FITCHBURG",2010,"Total Units",1.0,4.0,9.0
"FITCHBURG",2010,"Total Units",1.0,5.0,7.0
"FITCHBURG",2010,"Total Units",1.0,6.0,7.0
"FITCHBURG",2010,"Total Units",1.0,7.0,7.0
"FITCHBURG",2010,"Total Units",1.0,8.0,7.0
"FITCHBURG",2010,"Total Units",1.0,9.0,2.0
"FITCHBURG",2010,"Total Units",1.0,10.0,2.0
"FITCHBURG",2010,"Total Units",1.0,11.0,2.0
"FITCHBURG",2010,"Total Units",1.0,12.0,1.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,1.0,1.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,2.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,3.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,4.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,5.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,6.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,7.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,8.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,9.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,10.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,11.0,2.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,12.0,1.0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,1.0,0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,2.0,0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,3.0,0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,4.0,7.0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,5.0,5.0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,6.0,5.0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,7.0,5.0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,8.0,5.0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,9.0,0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,10.0,0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,11.0,0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,12.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,4.0,2.0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,7.0,2.0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,3.0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,5.0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,5.0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,5.0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,5.0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"FITCHBURG",2011,"Total Units",1.0,1.0,1.0
"FITCHBURG",2011,"Total Units",1.0,2.0,1.0
"FITCHBURG",2011,"Total Units",1.0,3.0,2.0
"FITCHBURG",2011,"Total Units",1.0,4.0,7.0
"FITCHBURG",2011,"Total Units",1.0,5.0,2.0
"FITCHBURG",2011,"Total Units",1.0,6.0,7.0
"FITCHBURG",2011,"Total Units",1.0,7.0,7.0
"FITCHBURG",2011,"Total Units",1.0,8.0,2.0
"FITCHBURG",2011,"Total Units",1.0,9.0,7.0
"FITCHBURG",2011,"Total Units",1.0,10.0,4.0
"FITCHBURG",2011,"Total Units",1.0,11.0,1.0
"FITCHBURG",2011,"Total Units",1.0,12.0,7.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,1.0,1.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,2.0,1.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,3.0,2.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,4.0,2.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,5.0,2.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,6.0,2.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,7.0,2.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,8.0,2.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,9.0,2.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,10.0,2.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,11.0,1.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,12.0,2.0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,1.0,0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,2.0,0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,3.0,0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,4.0,5.0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,5.0,0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,6.0,5.0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,7.0,5.0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,8.0,0
